asset1,asset2,correlation,abs_correlation,category1,category2,pair_type
IWM,OIH,0.6619178759455459,0.6619178759455459,Developed_Indices,Commodities_Energy,Non-EM (LOW PRIORITY)
IEMG,XLK,0.6614520463363958,0.6614520463363958,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EMQQ,VEA,0.6613082505792358,0.6613082505792358,EM_Sector,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
FXA,PICK,0.661247641965725,0.661247641965725,Currencies,Commodities_Metals,Non-EM (LOW PRIORITY)
COPX,VALE,0.6611049049785853,0.6611049049785853,Commodities_Metals,Brazil_Stocks,EM-Commodity (MEDIUM PRIORITY)
IEMG,XLB,0.6607672559198217,0.6607672559198217,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
AFK,IEMG,0.6605733275549064,0.6605733275549064,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
EEMV,THD,0.6605683624312719,0.6605683624312719,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
IWM,KEMX,0.6604801990508239,0.6604801990508239,Developed_Indices,EM_Sector,EM-Developed (MEDIUM PRIORITY)
SPEM,SPY,0.660328270453212,0.660328270453212,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
INFY,WIT,0.6598916661188773,0.6598916661188773,India_Stocks,India_Stocks,EM-EM (HIGH PRIORITY)
BABA,SPEM,0.6596093658843575,0.6596093658843575,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
CEW,UUP,-0.6592834943745319,0.6592834943745319,Currencies,Currencies,Non-EM (LOW PRIORITY)
HTHT,MCHI,0.6591361269581938,0.6591361269581938,China_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
CEW,EDIV,0.6590450042565654,0.6590450042565654,Currencies,EM_Broad,EM-Other (MEDIUM PRIORITY)
EFA,EPU,0.6587772104777266,0.6587772104777266,Developed_Indices,EM_Country_ETFs,EM-Developed (MEDIUM PRIORITY)
AFK,EEM,0.6586079194685492,0.6586079194685492,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
KWEB,PDD,0.6585803198000384,0.6585803198000384,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
EEM,XLB,0.6579241555298625,0.6579241555298625,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
DBB,PICK,0.6578101189173894,0.6578101189173894,Commodities_Metals,Commodities_Metals,Non-EM (LOW PRIORITY)
SPEM,VALE,0.6575006352363465,0.6575006352363465,EM_Broad,Brazil_Stocks,EM-EM (HIGH PRIORITY)
JD,WB,0.6573664301855907,0.6573664301855907,China_Stocks,China_Stocks,EM-EM (HIGH PRIORITY)
JD,VWO,0.6573027778166378,0.6573027778166378,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EEM,XLK,0.6570331167371138,0.6570331167371138,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
DEM,XLB,0.6566836713323442,0.6566836713323442,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
ECH,EPU,0.6566364422957591,0.6566364422957591,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
SPY,VWO,0.6562676619039234,0.6562676619039234,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
COPX,EDIV,0.6561452034304343,0.6561452034304343,Commodities_Metals,EM_Broad,EM-Commodity (MEDIUM PRIORITY)
FXA,KEMX,0.6558989459552981,0.6558989459552981,Currencies,EM_Sector,EM-Other (MEDIUM PRIORITY)
SCHE,VALE,0.6554538087317066,0.6554538087317066,EM_Broad,Brazil_Stocks,EM-EM (HIGH PRIORITY)
VALE,VWO,0.6554395993551471,0.6554395993551471,Brazil_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
SCHE,SPY,0.6553431422974784,0.6553431422974784,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EELV,EWZ,0.6552287974754337,0.6552287974754337,EM_Sector,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
IEMG,THD,0.655129590476766,0.655129590476766,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
AFK,KEMX,0.6549738454439563,0.6549738454439563,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
AFK,DEM,0.6549432094387099,0.6549432094387099,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
JD,SPEM,0.6545042344236326,0.6545042344236326,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
CEW,FXB,0.6543394316304344,0.6543394316304344,Currencies,Currencies,Non-EM (LOW PRIORITY)
EPU,EZA,0.654263206594159,0.654263206594159,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EEMV,KWEB,0.6542049497304515,0.6542049497304515,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
CEW,VWO,0.6541239883217952,0.6541239883217952,Currencies,EM_Broad,EM-Other (MEDIUM PRIORITY)
OIH,XLI,0.6540242388675092,0.6540242388675092,Commodities_Energy,Developed_Sectors,Non-EM (LOW PRIORITY)
EPU,KEMX,0.6536787989931127,0.6536787989931127,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
AFK,EPU,0.6536098805422644,0.6536098805422644,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
ITUB,UGP,0.6535372363374489,0.6535372363374489,Brazil_Stocks,Brazil_Stocks,EM-EM (HIGH PRIORITY)
BABA,EEM,0.6533473615682148,0.6533473615682148,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EFA,XLK,0.653217625156423,0.653217625156423,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
EWS,HYG,0.6526231684108033,0.6526231684108033,EM_Country_ETFs,Bonds,EM-Other (MEDIUM PRIORITY)
DEM,EWZ,0.6517159790425933,0.6517159790425933,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
ECH,PICK,0.6514809912169591,0.6514809912169591,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
CIG,EWZ,0.6514798359854795,0.6514798359854795,Brazil_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
IEMG,VALE,0.6514162871761786,0.6514162871761786,EM_Broad,Brazil_Stocks,EM-EM (HIGH PRIORITY)
EEM,VALE,0.65093705225379,0.65093705225379,EM_Broad,Brazil_Stocks,EM-EM (HIGH PRIORITY)
EDIV,EWH,0.6506609904891625,0.6506609904891625,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EDIV,THD,0.6504494042978574,0.6504494042978574,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EEM,THD,0.6503510130212453,0.6503510130212453,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
HYG,KEMX,0.6499103610770705,0.6499103610770705,Bonds,EM_Sector,EM-Other (MEDIUM PRIORITY)
EEMV,EWM,0.6496204696161781,0.6496204696161781,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
CEW,KEMX,0.6494822850792802,0.6494822850792802,Currencies,EM_Sector,EM-Other (MEDIUM PRIORITY)
EELV,XLB,0.6493142758336629,0.6493142758336629,EM_Sector,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
CEW,SPEM,0.6488810600293966,0.6488810600293966,Currencies,EM_Broad,EM-Other (MEDIUM PRIORITY)
PICK,VTI,0.648847922190406,0.648847922190406,Commodities_Metals,Developed_Indices,Non-EM (LOW PRIORITY)
EFA,EMQQ,0.6487075902119547,0.6487075902119547,Developed_Indices,EM_Sector,EM-Developed (MEDIUM PRIORITY)
CEW,SCHE,0.6486718959038743,0.6486718959038743,Currencies,EM_Broad,EM-Other (MEDIUM PRIORITY)
AFK,EFA,0.6486673747022655,0.6486673747022655,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EWZ,VALE,0.6486153880003537,0.6486153880003537,EM_Country_ETFs,Brazil_Stocks,EM-EM (HIGH PRIORITY)
SPEM,XLB,0.6478890861932196,0.6478890861932196,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EMB,XLRE,0.6476561698903696,0.6476561698903696,Bonds,Developed_Sectors,Non-EM (LOW PRIORITY)
ECH,VEA,0.6476525819985252,0.6476525819985252,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
COPX,VT,0.6474469513095089,0.6474469513095089,Commodities_Metals,Developed_Indices,Non-EM (LOW PRIORITY)
BNO,XOP,0.6473556533019245,0.6473556533019245,Commodities_Energy,Commodities_Energy,Non-EM (LOW PRIORITY)
IWM,PICK,0.6468268560982267,0.6468268560982267,Developed_Indices,Commodities_Metals,Non-EM (LOW PRIORITY)
HYG,XLF,0.64658800277791,0.64658800277791,Bonds,Developed_Sectors,Non-EM (LOW PRIORITY)
USO,XOP,0.6465831101416273,0.6465831101416273,Commodities_Energy,Commodities_Energy,Non-EM (LOW PRIORITY)
PCY,VT,0.6465147967977533,0.6465147967977533,Bonds,Developed_Indices,Non-EM (LOW PRIORITY)
VWO,XLB,0.6465053400124535,0.6465053400124535,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EELV,HYG,0.6464204638854996,0.6464204638854996,EM_Sector,Bonds,EM-Other (MEDIUM PRIORITY)
THD,VWO,0.6461464675780182,0.6461464675780182,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
QQQ,SPEM,0.6460994311695689,0.6460994311695689,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
TSM,VT,0.6459954606697359,0.6459954606697359,Taiwan_Stocks,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
IEF,PCY,0.6459605010589268,0.6459605010589268,Bonds,Bonds,Non-EM (LOW PRIORITY)
EWS,XLB,0.6455895986192499,0.6455895986192499,EM_Country_ETFs,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
ASHR,VWO,0.6455080750006619,0.6455080750006619,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
ASHR,SPEM,0.6452437194332388,0.6452437194332388,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
QQQ,SCHE,0.6450069487884337,0.6450069487884337,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
ECH,EEMV,0.64446104655475,0.64446104655475,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
EELV,VTI,0.6443975792274108,0.6443975792274108,EM_Sector,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
BIDU,SCHE,0.6437246371700149,0.6437246371700149,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
BABA,BILI,0.642993581072838,0.642993581072838,China_Stocks,China_Stocks,EM-EM (HIGH PRIORITY)
EWT,PICK,0.6429024316841768,0.6429024316841768,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
BILI,EWH,0.642884546327131,0.642884546327131,China_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
SCHE,THD,0.6426510590026998,0.6426510590026998,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
AFK,SPEM,0.6426059331912498,0.6426059331912498,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
BILI,WB,0.6425630223493874,0.6425630223493874,China_Stocks,China_Stocks,EM-EM (HIGH PRIORITY)
VEA,XLF,0.6421910233338943,0.6421910233338943,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
KEMX,XLI,0.6421533238568503,0.6421533238568503,EM_Sector,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EMB,VEA,0.6420577021536662,0.6420577021536662,Bonds,Developed_Indices,Non-EM (LOW PRIORITY)
QQQ,VWO,0.6419411767110192,0.6419411767110192,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
ASX,VTI,0.6417386952502094,0.6417386952502094,Taiwan_Stocks,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
CEW,VEA,0.6415515333447935,0.6415515333447935,Currencies,Developed_Indices,Non-EM (LOW PRIORITY)
EWS,EWT,0.6414828443109981,0.6414828443109981,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
SCHE,XLB,0.6409609484205461,0.6409609484205461,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
BABA,IEMG,0.6408634392043546,0.6408634392043546,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
AFK,SCHE,0.6407368094571526,0.6407368094571526,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
KWEB,TME,0.6404648549844884,0.6404648549844884,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
KEMX,THD,0.6404591089959027,0.6404591089959027,EM_Sector,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
COPX,XLB,0.6402494048281754,0.6402494048281754,Commodities_Metals,Developed_Sectors,Non-EM (LOW PRIORITY)
EEM,JD,0.6399222471039493,0.6399222471039493,EM_Broad,China_Stocks,EM-EM (HIGH PRIORITY)
AFK,VT,0.6398998803081049,0.6398998803081049,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EZA,VT,0.6398664949099148,0.6398664949099148,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
SPEM,THD,0.6398556836155888,0.6398556836155888,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
BIDU,VWO,0.6397110855665313,0.6397110855665313,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
AFK,VWO,0.6391554387191719,0.6391554387191719,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
AFK,EELV,0.6381505269655661,0.6381505269655661,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
XLRE,XLU,0.638131696142768,0.638131696142768,Developed_Sectors,Developed_Sectors,Non-EM (LOW PRIORITY)
PCY,XLRE,0.6381239143243568,0.6381239143243568,Bonds,Developed_Sectors,Non-EM (LOW PRIORITY)
COPX,EELV,0.6381135649618666,0.6381135649618666,Commodities_Metals,EM_Sector,EM-Commodity (MEDIUM PRIORITY)
EMQQ,PDD,0.637755263264673,0.637755263264673,EM_Sector,China_Stocks,EM-EM (HIGH PRIORITY)
FXC,FXE,0.6375003200177474,0.6375003200177474,Currencies,Currencies,Non-EM (LOW PRIORITY)
ASX,SPY,0.6371131666524245,0.6371131666524245,Taiwan_Stocks,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
COPX,FXA,0.6368731515191959,0.6368731515191959,Commodities_Metals,Currencies,Non-EM (LOW PRIORITY)
QQQ,XLF,0.6367508650245263,0.6367508650245263,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
IWM,XLRE,0.636567651749239,0.636567651749239,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
EMB,VT,0.6364219863000035,0.6364219863000035,Bonds,Developed_Indices,Non-EM (LOW PRIORITY)
BIDU,SPEM,0.6360146683004363,0.6360146683004363,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
ASHR,SCHE,0.6359473975077929,0.6359473975077929,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
COPX,SLV,0.6356387363114064,0.6356387363114064,Commodities_Metals,Commodities_Metals,Non-EM (LOW PRIORITY)
SPY,TSM,0.6356293750417084,0.6356293750417084,Developed_Indices,Taiwan_Stocks,EM-Developed (MEDIUM PRIORITY)
OIH,XLB,0.6355527563515909,0.6355527563515909,Commodities_Energy,Developed_Sectors,Non-EM (LOW PRIORITY)
FXA,FXE,0.6352594711666477,0.6352594711666477,Currencies,Currencies,Non-EM (LOW PRIORITY)
PICK,SPY,0.6352180465346415,0.6352180465346415,Commodities_Metals,Developed_Indices,Non-EM (LOW PRIORITY)
COPX,ECH,0.6349066790058158,0.6349066790058158,Commodities_Metals,EM_Country_ETFs,EM-Commodity (MEDIUM PRIORITY)
KEMX,XLY,0.6346905945357979,0.6346905945357979,EM_Sector,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
ECH,EFA,0.6345181150021234,0.6345181150021234,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EEMV,EPU,0.6342468684620566,0.6342468684620566,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
DIA,KEMX,0.6341795203820201,0.6341795203820201,Developed_Indices,EM_Sector,EM-Developed (MEDIUM PRIORITY)
EDIV,EWY,0.6340833343100295,0.6340833343100295,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
QQQ,XLB,0.6338350104418308,0.6338350104418308,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
ASX,IEMG,0.6336888452903431,0.6336888452903431,Taiwan_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
EELV,SPY,0.633662683090379,0.633662683090379,EM_Sector,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
TSM,VTI,0.6334545284862768,0.6334545284862768,Taiwan_Stocks,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EEMV,XLB,0.6324396807827264,0.6324396807827264,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EELV,EPU,0.6324232285393686,0.6324232285393686,EM_Sector,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
DBO,XLE,0.6320748053265669,0.6320748053265669,Commodities_Energy,Commodities_Energy,Non-EM (LOW PRIORITY)
ASX,EEM,0.6316704053037079,0.6316704053037079,Taiwan_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
ECH,KEMX,0.631392538308115,0.631392538308115,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
EMQQ,EZA,0.6308604522117724,0.6308604522117724,EM_Sector,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
HDB,INDY,0.6300635776941828,0.6300635776941828,India_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EMQQ,YMM,0.6297031299125962,0.6297031299125962,EM_Sector,China_Stocks,EM-EM (HIGH PRIORITY)
PCY,VEA,0.6285074818679294,0.6285074818679294,Bonds,Developed_Indices,Non-EM (LOW PRIORITY)
MCHI,YMM,0.6284419651090487,0.6284419651090487,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
HYG,XLK,0.6283843404207331,0.6283843404207331,Bonds,Developed_Sectors,Non-EM (LOW PRIORITY)
IEMG,JD,0.6276664231108352,0.6276664231108352,EM_Broad,China_Stocks,EM-EM (HIGH PRIORITY)
EFA,XLF,0.6275108153132237,0.6275108153132237,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
DEM,VTI,0.627122476807841,0.627122476807841,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EPU,FXA,0.6270668072818548,0.6270668072818548,EM_Country_ETFs,Currencies,EM-Other (MEDIUM PRIORITY)
COPX,EMQQ,0.6270285820742957,0.6270285820742957,Commodities_Metals,EM_Sector,EM-Commodity (MEDIUM PRIORITY)
SCHE,XLK,0.6269393194080846,0.6269393194080846,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
BIDU,EEM,0.6267939600381557,0.6267939600381557,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
SPEM,XLK,0.6266908778359387,0.6266908778359387,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EWM,KEMX,0.6265080968005664,0.6265080968005664,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
EWS,PICK,0.6257567736819687,0.6257567736819687,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
EFA,EMB,0.6254792865248777,0.6254792865248777,Developed_Indices,Bonds,Non-EM (LOW PRIORITY)
EWY,QQQ,0.6249621323413429,0.6249621323413429,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EEMV,VTI,0.6242389170156251,0.6242389170156251,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
KWEB,XPEV,0.6237620424911612,0.6237620424911612,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
BIDU,EWH,0.6235982249944643,0.6235982249944643,China_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EWH,WB,0.6232565361710628,0.6232565361710628,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
OIH,VT,0.623256491153114,0.623256491153114,Commodities_Energy,Developed_Indices,Non-EM (LOW PRIORITY)
IEMG,IWM,0.6228328286667868,0.6228328286667868,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
VWO,XLK,0.6225543359105646,0.6225543359105646,EM_Broad,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EPU,XLB,0.6222740065573631,0.6222740065573631,EM_Country_ETFs,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
BNO,XLE,0.6221034438506833,0.6221034438506833,Commodities_Energy,Commodities_Energy,Non-EM (LOW PRIORITY)
EWY,VTI,0.6218192194698112,0.6218192194698112,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
OIH,VTI,0.6216618934024998,0.6216618934024998,Commodities_Energy,Developed_Indices,Non-EM (LOW PRIORITY)
EWH,PICK,0.6213662373316755,0.6213662373316755,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
CEW,EFA,0.6212861250932525,0.6212861250932525,Currencies,Developed_Indices,Non-EM (LOW PRIORITY)
EPU,VT,0.6212563036934842,0.6212563036934842,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
COPX,GDXJ,0.6212127248982808,0.6212127248982808,Commodities_Metals,Commodities_Metals,Non-EM (LOW PRIORITY)
DBO,OIH,0.6210099268246946,0.6210099268246946,Commodities_Energy,Commodities_Energy,Non-EM (LOW PRIORITY)
EDIV,EPU,0.6209173428238155,0.6209173428238155,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
CEW,FXE,0.6207422279184222,0.6207422279184222,Currencies,Currencies,Non-EM (LOW PRIORITY)
EPU,SLV,0.6206204929055533,0.6206204929055533,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
HYG,IEMG,0.6205369064909434,0.6205369064909434,Bonds,EM_Broad,EM-Other (MEDIUM PRIORITY)
USO,XLE,0.620501172544504,0.620501172544504,Commodities_Energy,Commodities_Energy,Non-EM (LOW PRIORITY)
FXI,YMM,0.6203026756571905,0.6203026756571905,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
BIDU,BILI,0.6202513206028504,0.6202513206028504,China_Stocks,China_Stocks,EM-EM (HIGH PRIORITY)
ECH,EDIV,0.6199613342319124,0.6199613342319124,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
AFK,EEMV,0.6197223543999386,0.6197223543999386,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
ABEV,EWZ,0.6196671335619669,0.6196671335619669,Brazil_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
PCY,VTI,0.6194609723639523,0.6194609723639523,Bonds,Developed_Indices,Non-EM (LOW PRIORITY)
PICK,SID,0.6186415695986732,0.6186415695986732,Commodities_Metals,Brazil_Stocks,EM-Commodity (MEDIUM PRIORITY)
DIA,EWS,0.6180804383404533,0.6180804383404533,Developed_Indices,EM_Country_ETFs,EM-Developed (MEDIUM PRIORITY)
EWY,SPY,0.6179907921422159,0.6179907921422159,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EEM,IWM,0.61798458966215,0.61798458966215,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EWY,SHG,0.6174823480114124,0.6174823480114124,EM_Country_ETFs,Other_EM_Stocks,EM-EM (HIGH PRIORITY)
MCHI,XPEV,0.6173253439001631,0.6173253439001631,EM_Country_ETFs,China_Stocks,EM-EM (HIGH PRIORITY)
DEM,SPY,0.6172981245964213,0.6172981245964213,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EFA,PCY,0.6167791606420211,0.6167791606420211,Developed_Indices,Bonds,Non-EM (LOW PRIORITY)
EWT,UMC,0.6161632248674085,0.6161632248674085,EM_Country_ETFs,Taiwan_Stocks,EM-EM (HIGH PRIORITY)
EDIV,EWM,0.6158939143519468,0.6158939143519468,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EMQQ,HTHT,0.615784134469828,0.615784134469828,EM_Sector,China_Stocks,EM-EM (HIGH PRIORITY)
IWM,XOP,0.6157614708997057,0.6157614708997057,Developed_Indices,Commodities_Energy,Non-EM (LOW PRIORITY)
BIDU,IEMG,0.6155743906927572,0.6155743906927572,China_Stocks,EM_Broad,EM-EM (HIGH PRIORITY)
IBN,INDA,0.6154481185846652,0.6154481185846652,India_Stocks,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EEMV,SPY,0.6149152962609973,0.6149152962609973,EM_Broad,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
DIA,OIH,0.6142085293094387,0.6142085293094387,Developed_Indices,Commodities_Energy,Non-EM (LOW PRIORITY)
PALL,PPLT,0.6140260740735656,0.6140260740735656,Commodities_Metals,Commodities_Metals,Non-EM (LOW PRIORITY)
BIDU,WB,0.6140141781523801,0.6140141781523801,China_Stocks,China_Stocks,EM-EM (HIGH PRIORITY)
EZA,GDXJ,0.6139125325775086,0.6139125325775086,EM_Country_ETFs,Commodities_Metals,EM-Commodity (MEDIUM PRIORITY)
EWY,XLK,0.6138672235919101,0.6138672235919101,EM_Country_ETFs,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
INDA,KEMX,0.6134002759301335,0.6134002759301335,EM_Country_ETFs,EM_Sector,EM-EM (HIGH PRIORITY)
EWS,XLI,0.6131502662810482,0.6131502662810482,EM_Country_ETFs,Developed_Sectors,EM-Developed (MEDIUM PRIORITY)
EWY,EZA,0.6130364713845573,0.6130364713845573,EM_Country_ETFs,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EEM,HYG,0.6128361539216166,0.6128361539216166,EM_Broad,Bonds,EM-Other (MEDIUM PRIORITY)
DIA,IEMG,0.6121578463752684,0.6121578463752684,Developed_Indices,EM_Broad,EM-Developed (MEDIUM PRIORITY)
THD,VEA,0.6120686574663463,0.6120686574663463,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
EWM,IEMG,0.611882241485052,0.611882241485052,EM_Country_ETFs,EM_Broad,EM-EM (HIGH PRIORITY)
CEW,ECH,0.6116249376703982,0.6116249376703982,Currencies,EM_Country_ETFs,EM-Other (MEDIUM PRIORITY)
DIA,XLRE,0.6114737553254813,0.6114737553254813,Developed_Indices,Developed_Sectors,Non-EM (LOW PRIORITY)
EMQQ,EWS,0.6114680213416237,0.6114680213416237,EM_Sector,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
DEM,THD,0.6112961098626474,0.6112961098626474,EM_Broad,EM_Country_ETFs,EM-EM (HIGH PRIORITY)
EWZ,PBR,0.6112569227260232,0.6112569227260232,EM_Country_ETFs,Brazil_Stocks,EM-EM (HIGH PRIORITY)
VWO,WB,0.6108446206526034,0.6108446206526034,EM_Broad,China_Stocks,EM-EM (HIGH PRIORITY)
GLTR,PPLT,0.6090457999468863,0.6090457999468863,Commodities_Metals,Commodities_Metals,Non-EM (LOW PRIORITY)
EWS,QQQ,0.6089509674631186,0.6089509674631186,EM_Country_ETFs,Developed_Indices,EM-Developed (MEDIUM PRIORITY)
